objectId,Postal_Code,Place_Name,ACL,Latitude,updatedAt,Longitude,Accuracy,createdAt
3yGPsKANGU,E3Y,Grand Falls Northeast,null,47.1683,Thu Feb 20 2020 12:14:19 GMT-0800 (hora estándar del Pacífico),-67.6207,1,Thu Feb 20 2020 12:14:19 GMT-0800 (hora estándar del Pacífico)
1R4s48zCIB,E4J,Salisbury,null,46.0391,Thu Feb 20 2020 12:14:19 GMT-0800 (hora estándar del Pacífico),-65.0463,4,Thu Feb 20 2020 12:14:19 GMT-0800 (hora estándar del Pacífico)
QeeIgmal7b,E4W,Richibucto,null,46.6807,Thu Feb 20 2020 12:14:19 GMT-0800 (hora estándar del Pacífico),-64.8804,4,Thu Feb 20 2020 12:14:19 GMT-0800 (hora estándar del Pacífico)
vDTHHKVEbo,E3C,"Fredericton Southwest, New Maryland",null,45.902,Thu Feb 20 2020 12:14:19 GMT-0800 (hora estándar del Pacífico),-66.7057,1,Thu Feb 20 2020 12:14:19 GMT-0800 (hora estándar del Pacífico)
vyMRIyFgcs,E5P,Apohaqui,null,45.7599,Thu Feb 20 2020 12:14:19 GMT-0800 (hora estándar del Pacífico),-65.6704,1,Thu Feb 20 2020 12:14:19 GMT-0800 (hora estándar del Pacífico)
CDCEoOyqIl,E4P,Shediac,null,46.2198,Thu Feb 20 2020 12:14:19 GMT-0800 (hora estándar del Pacífico),-64.5411,4,Thu Feb 20 2020 12:14:19 GMT-0800 (hora estándar del Pacífico)
5wFvFB37Wm,E3A,Fredericton North,null,46.0401,Thu Feb 20 2020 12:14:19 GMT-0800 (hora estándar del Pacífico),-66.3862,1,Thu Feb 20 2020 12:14:19 GMT-0800 (hora estándar del Pacífico)
JJ9ErMLe14,E5J,Lepreau,null,45.1979,Thu Feb 20 2020 12:14:19 GMT-0800 (hora estándar del Pacífico),-66.4308,1,Thu Feb 20 2020 12:14:19 GMT-0800 (hora estándar del Pacífico)
P4ZW0eHSFa,E5L,Fredericton Junction,null,45.6604,Thu Feb 20 2020 12:14:19 GMT-0800 (hora estándar del Pacífico),-66.6139,4,Thu Feb 20 2020 12:14:19 GMT-0800 (hora estándar del Pacífico)
AQsyv3gFoA,E4Y,Rogersville,null,46.7345,Thu Feb 20 2020 12:14:19 GMT-0800 (hora estándar del Pacífico),-65.427,4,Thu Feb 20 2020 12:14:19 GMT-0800 (hora estándar del Pacífico)
GcBGRcbJD0,E4E,Sussex,null,45.7227,Thu Feb 20 2020 12:14:19 GMT-0800 (hora estándar del Pacífico),-65.5066,4,Thu Feb 20 2020 12:14:19 GMT-0800 (hora estándar del Pacífico)
OrlxDJbyTn,E3V,Edmundston,null,47.3737,Thu Feb 20 2020 12:14:19 GMT-0800 (hora estándar del Pacífico),-68.3251,4,Thu Feb 20 2020 12:14:19 GMT-0800 (hora estándar del Pacífico)
KYuwhS1I0W,E5B,St. Andrews,null,45.0845,Thu Feb 20 2020 12:14:19 GMT-0800 (hora estándar del Pacífico),-67.0617,4,Thu Feb 20 2020 12:14:19 GMT-0800 (hora estándar del Pacífico)
O94aCiRHCJ,E3N,Campbellton,null,48.0075,Thu Feb 20 2020 12:14:19 GMT-0800 (hora estándar del Pacífico),-66.6727,4,Thu Feb 20 2020 12:14:19 GMT-0800 (hora estándar del Pacífico)
5hqS32kNPo,E2V,Oromocto,null,45.8351,Thu Feb 20 2020 12:14:19 GMT-0800 (hora estándar del Pacífico),-66.4792,4,Thu Feb 20 2020 12:14:19 GMT-0800 (hora estándar del Pacífico)
oqDnoxRImW,E3G,Fredericton,null,46.0546,Thu Feb 20 2020 12:14:19 GMT-0800 (hora estándar del Pacífico),-66.7344,4,Thu Feb 20 2020 12:14:19 GMT-0800 (hora estándar del Pacífico)
xEpTMJi6Ce,E5E,Campobello Island,null,44.8908,Thu Feb 20 2020 12:14:19 GMT-0800 (hora estándar del Pacífico),-66.9318,1,Thu Feb 20 2020 12:14:19 GMT-0800 (hora estándar del Pacífico)
DlfMlVFczv,E4B,Minto,null,46.0848,Thu Feb 20 2020 12:14:19 GMT-0800 (hora estándar del Pacífico),-66.0622,4,Thu Feb 20 2020 12:14:19 GMT-0800 (hora estándar del Pacífico)
RqBuU2F7ae,E3L,St. Stephen,null,45.1804,Thu Feb 20 2020 12:14:19 GMT-0800 (hora estándar del Pacífico),-67.2953,4,Thu Feb 20 2020 12:14:19 GMT-0800 (hora estándar del Pacífico)
zFrQDiOiw8,E2R,Saint John Grandview,null,46.0368,Thu Feb 20 2020 12:14:19 GMT-0800 (hora estándar del Pacífico),-66.0373,1,Thu Feb 20 2020 12:14:19 GMT-0800 (hora estándar del Pacífico)
wvCU5dgFed,E4G,Smiths Creek,null,45.8552,Thu Feb 20 2020 12:14:19 GMT-0800 (hora estándar del Pacífico),-65.4795,1,Thu Feb 20 2020 12:14:19 GMT-0800 (hora estándar del Pacífico)
gQyibNAakD,E5K,Grand Bay-Westfield,null,45.3407,Thu Feb 20 2020 12:14:19 GMT-0800 (hora estándar del Pacífico),-66.2528,4,Thu Feb 20 2020 12:14:19 GMT-0800 (hora estándar del Pacífico)
45BV41jB5x,E6H,Canterbury,null,45.8954,Thu Feb 20 2020 12:14:19 GMT-0800 (hora estándar del Pacífico),-67.4678,4,Thu Feb 20 2020 12:14:19 GMT-0800 (hora estándar del Pacífico)
uniq9s9pfH,E3Z,Grand Falls Central,null,46.9266,Thu Feb 20 2020 12:14:19 GMT-0800 (hora estándar del Pacífico),-67.7466,1,Thu Feb 20 2020 12:14:19 GMT-0800 (hora estándar del Pacífico)
AMcS3xUqEP,E5S,Kingston,null,45.4098,Thu Feb 20 2020 12:14:19 GMT-0800 (hora estándar del Pacífico),-66.0932,1,Thu Feb 20 2020 12:14:19 GMT-0800 (hora estándar del Pacífico)
8wavsvYJsE,E7L,Florenceville,null,46.5528,Thu Feb 20 2020 12:14:19 GMT-0800 (hora estándar del Pacífico),-67.305,1,Thu Feb 20 2020 12:14:19 GMT-0800 (hora estándar del Pacífico)
yhSKVdmj1k,E7J,Bath,null,46.5807,Thu Feb 20 2020 12:14:19 GMT-0800 (hora estándar del Pacífico),-67.5911,1,Thu Feb 20 2020 12:14:19 GMT-0800 (hora estándar del Pacífico)
gZ9x5CBtaB,E4M,Bayfield,null,46.0919,Thu Feb 20 2020 12:14:19 GMT-0800 (hora estándar del Pacífico),-64.0173,1,Thu Feb 20 2020 12:14:19 GMT-0800 (hora estándar del Pacífico)
BTPJOAduAE,E6C,Durham Bridge,null,46.1168,Thu Feb 20 2020 12:14:19 GMT-0800 (hora estándar del Pacífico),-66.5989,4,Thu Feb 20 2020 12:14:19 GMT-0800 (hora estándar del Pacífico)
vwN85yoPoj,E7B,Saint-Jacques,null,47.5655,Thu Feb 20 2020 12:14:19 GMT-0800 (hora estándar del Pacífico),-68.3127,1,Thu Feb 20 2020 12:14:19 GMT-0800 (hora estándar del Pacífico)
D4vyDQrChy,E4A,Bathurst,null,46.1599,Thu Feb 20 2020 12:14:19 GMT-0800 (hora estándar del Pacífico),-65.8102,4,Thu Feb 20 2020 12:14:19 GMT-0800 (hora estándar del Pacífico)
klcXniUs1L,E4N,Cap-Pel�,null,46.2129,Thu Feb 20 2020 12:14:19 GMT-0800 (hora estándar del Pacífico),-64.2784,4,Thu Feb 20 2020 12:14:19 GMT-0800 (hora estándar del Pacífico)
9DMSFIJbvK,E6J,McAdam,null,45.5923,Thu Feb 20 2020 12:14:19 GMT-0800 (hora estándar del Pacífico),-67.307,4,Thu Feb 20 2020 12:14:19 GMT-0800 (hora estándar del Pacífico)
iwN9x9HAj9,E4V,Saint-Antoine,null,46.3629,Thu Feb 20 2020 12:14:19 GMT-0800 (hora estándar del Pacífico),-64.7499,4,Thu Feb 20 2020 12:14:19 GMT-0800 (hora estándar del Pacífico)
K6Xhb4D6bM,E4T,Bass River,null,46.3042,Thu Feb 20 2020 12:14:19 GMT-0800 (hora estándar del Pacífico),-64.972,1,Thu Feb 20 2020 12:14:19 GMT-0800 (hora estándar del Pacífico)
wFpSGNEm82,E4C,Youngs Cove,null,45.8693,Thu Feb 20 2020 12:14:19 GMT-0800 (hora estándar del Pacífico),-65.9006,1,Thu Feb 20 2020 12:14:19 GMT-0800 (hora estándar del Pacífico)
iJEQ16X2xg,E7E,Saint-Leonard,null,47.173,Thu Feb 20 2020 12:14:19 GMT-0800 (hora estándar del Pacífico),-67.9247,4,Thu Feb 20 2020 12:14:19 GMT-0800 (hora estándar del Pacífico)
qbO4EuWa3R,E5T,Norton,null,45.6508,Thu Feb 20 2020 12:14:19 GMT-0800 (hora estándar del Pacífico),-65.7302,4,Thu Feb 20 2020 12:14:19 GMT-0800 (hora estándar del Pacífico)
oh19qbOgzJ,E4K,Dorchester,null,45.9016,Thu Feb 20 2020 12:14:19 GMT-0800 (hora estándar del Pacífico),-64.508,4,Thu Feb 20 2020 12:14:19 GMT-0800 (hora estándar del Pacífico)
LcJybCHtJJ,E5H,Pennfield,null,45.1168,Thu Feb 20 2020 12:14:19 GMT-0800 (hora estándar del Pacífico),-66.6822,4,Thu Feb 20 2020 12:14:19 GMT-0800 (hora estándar del Pacífico)
tDPNQMnEsM,E5G,Grand Manan Island,null,44.6976,Thu Feb 20 2020 12:14:19 GMT-0800 (hora estándar del Pacífico),-66.8065,1,Thu Feb 20 2020 12:14:19 GMT-0800 (hora estándar del Pacífico)
AZLFyOAEgH,E6E,Millville,null,46.1307,Thu Feb 20 2020 12:14:19 GMT-0800 (hora estándar del Pacífico),-67.1962,4,Thu Feb 20 2020 12:14:19 GMT-0800 (hora estándar del Pacífico)
AgqD4R5meB,E5N,Hampton,null,45.5288,Thu Feb 20 2020 12:14:19 GMT-0800 (hora estándar del Pacífico),-65.8535,4,Thu Feb 20 2020 12:14:19 GMT-0800 (hora estándar del Pacífico)
qC75kVMNUJ,E4Z,Petitcodiac,null,45.9394,Thu Feb 20 2020 12:14:19 GMT-0800 (hora estándar del Pacífico),-65.1802,4,Thu Feb 20 2020 12:14:19 GMT-0800 (hora estándar del Pacífico)
idLEDHyetC,E5V,Deer Island,null,44.9862,Thu Feb 20 2020 12:14:19 GMT-0800 (hora estándar del Pacífico),-66.9694,1,Thu Feb 20 2020 12:14:19 GMT-0800 (hora estándar del Pacífico)
5erW5UUIRr,E7H,Perth-Andover,null,46.7355,Thu Feb 20 2020 12:14:19 GMT-0800 (hora estándar del Pacífico),-67.7039,4,Thu Feb 20 2020 12:14:19 GMT-0800 (hora estándar del Pacífico)
YEjbff3JY0,E4X,St-Louis-de-Kent,null,46.7401,Thu Feb 20 2020 12:14:19 GMT-0800 (hora estándar del Pacífico),-64.9698,4,Thu Feb 20 2020 12:14:19 GMT-0800 (hora estándar del Pacífico)
WvEXXoBIx9,E7C,Saint-Basile,null,47.6583,Thu Feb 20 2020 12:14:19 GMT-0800 (hora estándar del Pacífico),-68.0684,1,Thu Feb 20 2020 12:14:19 GMT-0800 (hora estándar del Pacífico)
BHUuu6Fg8i,E7G,Plaster Rock,null,46.9065,Thu Feb 20 2020 12:14:19 GMT-0800 (hora estándar del Pacífico),-67.39,4,Thu Feb 20 2020 12:14:19 GMT-0800 (hora estándar del Pacífico)
q3WNDqNx5E,E6L,Burtts Corner,null,45.9881,Thu Feb 20 2020 12:14:19 GMT-0800 (hora estándar del Pacífico),-67.0338,1,Thu Feb 20 2020 12:14:19 GMT-0800 (hora estándar del Pacífico)
3JlAxlLlbx,E4H,Hillsborough,null,45.9199,Thu Feb 20 2020 12:14:19 GMT-0800 (hora estándar del Pacífico),-64.6552,4,Thu Feb 20 2020 12:14:19 GMT-0800 (hora estándar del Pacífico)
Pi9b6sb0io,E5A,Moores Mills,null,45.3705,Thu Feb 20 2020 12:14:19 GMT-0800 (hora estándar del Pacífico),-67.1737,1,Thu Feb 20 2020 12:14:19 GMT-0800 (hora estándar del Pacífico)
YanfXVXmjF,E6G,Nackawic,null,45.9967,Thu Feb 20 2020 12:14:19 GMT-0800 (hora estándar del Pacífico),-67.2403,4,Thu Feb 20 2020 12:14:19 GMT-0800 (hora estándar del Pacífico)
eE5Eg1MkqB,E6K,Harvey,null,45.729,Thu Feb 20 2020 12:14:19 GMT-0800 (hora estándar del Pacífico),-67.0064,4,Thu Feb 20 2020 12:14:19 GMT-0800 (hora estándar del Pacífico)
dBV2ZRrvKi,E5M,Gagetown,null,45.7701,Thu Feb 20 2020 12:14:19 GMT-0800 (hora estándar del Pacífico),-66.1617,4,Thu Feb 20 2020 12:14:19 GMT-0800 (hora estándar del Pacífico)
lM4MfysKHt,E5C,St. George,null,45.1265,Thu Feb 20 2020 12:14:19 GMT-0800 (hora estándar del Pacífico),-66.8314,4,Thu Feb 20 2020 12:14:19 GMT-0800 (hora estándar del Pacífico)
SIC8nC3fHv,E7A,Baker Brook,null,47.3,Thu Feb 20 2020 12:14:19 GMT-0800 (hora estándar del Pacífico),-68.7487,1,Thu Feb 20 2020 12:14:19 GMT-0800 (hora estándar del Pacífico)
fs5G2GzDYa,E7K,Centreville,null,46.3982,Thu Feb 20 2020 12:14:19 GMT-0800 (hora estándar del Pacífico),-67.7174,1,Thu Feb 20 2020 12:14:19 GMT-0800 (hora estándar del Pacífico)
b8Tk7yohS8,E4R,Cocagne,null,46.3324,Thu Feb 20 2020 12:14:19 GMT-0800 (hora estándar del Pacífico),-64.6187,1,Thu Feb 20 2020 12:14:19 GMT-0800 (hora estándar del Pacífico)
VjQhO64lvU,E5R,St. Martins,null,45.351,Thu Feb 20 2020 12:14:19 GMT-0800 (hora estándar del Pacífico),-65.5457,4,Thu Feb 20 2020 12:14:19 GMT-0800 (hora estándar del Pacífico)
ngSED2zg52,E6B,Stanley,null,46.3381,Thu Feb 20 2020 12:14:19 GMT-0800 (hora estándar del Pacífico),-66.9058,1,Thu Feb 20 2020 12:14:19 GMT-0800 (hora estándar del Pacífico)
gyHW69XiEa,E7M,Woodstock,null,46.158,Thu Feb 20 2020 12:14:19 GMT-0800 (hora estándar del Pacífico),-67.5838,4,Thu Feb 20 2020 12:14:19 GMT-0800 (hora estándar del Pacífico)
jHxO2jdvDk,E8B,Kedgwick,null,47.6446,Thu Feb 20 2020 12:14:19 GMT-0800 (hora estándar del Pacífico),-67.3434,4,Thu Feb 20 2020 12:14:19 GMT-0800 (hora estándar del Pacífico)
a3sxUtXXPw,E8C,Dalhousie,null,48.055,Thu Feb 20 2020 12:14:19 GMT-0800 (hora estándar del Pacífico),-66.3847,4,Thu Feb 20 2020 12:14:19 GMT-0800 (hora estándar del Pacífico)
9pwEwysbZg,E7P,Hartland,null,46.2999,Thu Feb 20 2020 12:14:19 GMT-0800 (hora estándar del Pacífico),-67.5167,4,Thu Feb 20 2020 12:14:19 GMT-0800 (hora estándar del Pacífico)
f8Y4QZXTY9,E8A,Saint-Quentin,null,47.5133,Thu Feb 20 2020 12:14:19 GMT-0800 (hora estándar del Pacífico),-67.3929,4,Thu Feb 20 2020 12:14:19 GMT-0800 (hora estándar del Pacífico)
4ohunVWEeG,E8K,Beresford,null,47.6913,Thu Feb 20 2020 12:14:19 GMT-0800 (hora estándar del Pacífico),-65.6989,4,Thu Feb 20 2020 12:14:19 GMT-0800 (hora estándar del Pacífico)
N0R4d3HCTt,E7N,Debec,null,46.0555,Thu Feb 20 2020 12:14:19 GMT-0800 (hora estándar del Pacífico),-67.5839,1,Thu Feb 20 2020 12:14:19 GMT-0800 (hora estándar del Pacífico)
KSEBosK7pn,E8G,Belledune,null,47.8023,Thu Feb 20 2020 12:14:19 GMT-0800 (hora estándar del Pacífico),-66.1243,1,Thu Feb 20 2020 12:14:19 GMT-0800 (hora estándar del Pacífico)
4tR6K4bB4H,E8L,Allardville,null,47.475,Thu Feb 20 2020 12:14:19 GMT-0800 (hora estándar del Pacífico),-65.495,4,Thu Feb 20 2020 12:14:19 GMT-0800 (hora estándar del Pacífico)
dgKcDH3j7N,E8J,Petit-Rocher,null,47.7941,Thu Feb 20 2020 12:14:19 GMT-0800 (hora estándar del Pacífico),-65.8219,1,Thu Feb 20 2020 12:14:19 GMT-0800 (hora estándar del Pacífico)
DOi3LmowK7,E8E,Balmoral,null,47.679,Thu Feb 20 2020 12:14:19 GMT-0800 (hora estándar del Pacífico),-66.4342,1,Thu Feb 20 2020 12:14:19 GMT-0800 (hora estándar del Pacífico)
hDzo5MN1R5,E8N,Grande-Anse,null,47.8078,Thu Feb 20 2020 12:14:19 GMT-0800 (hora estándar del Pacífico),-65.1945,4,Thu Feb 20 2020 12:14:19 GMT-0800 (hora estándar del Pacífico)
jnLx1ORFIy,E8R,Paquetville,null,47.6383,Thu Feb 20 2020 12:14:19 GMT-0800 (hora estándar del Pacífico),-65.1709,1,Thu Feb 20 2020 12:14:19 GMT-0800 (hora estándar del Pacífico)
6wbvQrb7qd,E9B,Blackville,null,46.7398,Thu Feb 20 2020 12:14:19 GMT-0800 (hora estándar del Pacífico),-65.8319,4,Thu Feb 20 2020 12:14:19 GMT-0800 (hora estándar del Pacífico)
bBj3Wk76YD,A0B,Western Avalon Peninsula (Argentia),null,47.327,Thu Feb 20 2020 12:14:19 GMT-0800 (hora estándar del Pacífico),-53.6609,6,Thu Feb 20 2020 12:14:19 GMT-0800 (hora estándar del Pacífico)
ykK6eu0Smq,E8M,Saint-Isidore,null,47.5765,Thu Feb 20 2020 12:14:19 GMT-0800 (hora estándar del Pacífico),-65.1379,4,Thu Feb 20 2020 12:14:19 GMT-0800 (hora estándar del Pacífico)
f095yPPrxV,E8P,Inkerman,null,47.6672,Thu Feb 20 2020 12:14:19 GMT-0800 (hora estándar del Pacífico),-64.8248,4,Thu Feb 20 2020 12:14:19 GMT-0800 (hora estándar del Pacífico)
h3dDeoxxOQ,E9H,Brantville,null,47.3528,Thu Feb 20 2020 12:14:19 GMT-0800 (hora estándar del Pacífico),-65.0538,1,Thu Feb 20 2020 12:14:19 GMT-0800 (hora estándar del Pacífico)
6ybYI3JBOZ,E9A,Baie-Sainte-Anne,null,47.0188,Thu Feb 20 2020 12:14:19 GMT-0800 (hora estándar del Pacífico),-64.92,1,Thu Feb 20 2020 12:14:19 GMT-0800 (hora estándar del Pacífico)
jaFAAAGxBG,A0P,Central Labrador (Happy Valley-Goose Bay),null,54.9549,Thu Feb 20 2020 12:14:19 GMT-0800 (hora estándar del Pacífico),-61.6024,6,Thu Feb 20 2020 12:14:19 GMT-0800 (hora estándar del Pacífico)
Ue4WnIQlbj,A0C,Bonavista Peninsula (Bonavista),null,48.3843,Thu Feb 20 2020 12:14:19 GMT-0800 (hora estándar del Pacífico),-53.9081,6,Thu Feb 20 2020 12:14:19 GMT-0800 (hora estándar del Pacífico)
UJ0zaI6B3y,E9E,Red Bank,null,46.8486,Thu Feb 20 2020 12:14:19 GMT-0800 (hora estándar del Pacífico),-65.6772,1,Thu Feb 20 2020 12:14:19 GMT-0800 (hora estándar del Pacífico)
Bz2JNvmHJW,E9C,Doaktown,null,46.557,Thu Feb 20 2020 12:14:19 GMT-0800 (hora estándar del Pacífico),-66.1257,4,Thu Feb 20 2020 12:14:19 GMT-0800 (hora estándar del Pacífico)
zCDVevGtvE,E8S,Shippagan,null,47.7287,Thu Feb 20 2020 12:14:19 GMT-0800 (hora estándar del Pacífico),-64.7247,5,Thu Feb 20 2020 12:14:19 GMT-0800 (hora estándar del Pacífico)
EQEGEkUVvh,A0A,Southeastern Avalon Peninsula (Ferryland),null,47.2195,Thu Feb 20 2020 12:14:19 GMT-0800 (hora estándar del Pacífico),-53.1448,6,Thu Feb 20 2020 12:14:19 GMT-0800 (hora estándar del Pacífico)
YX7xKFBVRD,A1E,St. John's Central,null,47.5334,Thu Feb 20 2020 12:14:19 GMT-0800 (hora estándar del Pacífico),-52.7595,1,Thu Feb 20 2020 12:14:19 GMT-0800 (hora estándar del Pacífico)
Q5LAdEM4Qk,E8T,Lam�que,null,47.7936,Thu Feb 20 2020 12:14:19 GMT-0800 (hora estándar del Pacífico),-64.6475,4,Thu Feb 20 2020 12:14:19 GMT-0800 (hora estándar del Pacífico)
5JUmJ79Owj,A1M,Portugal Cove-St. Philips,null,47.6207,Thu Feb 20 2020 12:14:19 GMT-0800 (hora estándar del Pacífico),-52.8318,1,Thu Feb 20 2020 12:14:19 GMT-0800 (hora estándar del Pacífico)
tprGx2PcXq,A0G,Northeast Newfoundland (Lewisporte),null,48.8657,Thu Feb 20 2020 12:14:19 GMT-0800 (hora estándar del Pacífico),-54.7296,6,Thu Feb 20 2020 12:14:19 GMT-0800 (hora estándar del Pacífico)
OuZU6XItTH,E9G,Neguac,null,47.2489,Thu Feb 20 2020 12:14:19 GMT-0800 (hora estándar del Pacífico),-65.0741,4,Thu Feb 20 2020 12:14:19 GMT-0800 (hora estándar del Pacífico)
O6CanysJAr,A0E,Burin Peninsula (Marystown),null,47.5607,Thu Feb 20 2020 12:14:19 GMT-0800 (hora estándar del Pacífico),-54.7801,6,Thu Feb 20 2020 12:14:19 GMT-0800 (hora estándar del Pacífico)
lOmN5RnR1q,A0J,Northern Newfoundland (Springdale),null,49.5067,Thu Feb 20 2020 12:14:19 GMT-0800 (hora estándar del Pacífico),-56.2616,5,Thu Feb 20 2020 12:14:19 GMT-0800 (hora estándar del Pacífico)
2FbWRpnVHF,A1G,St. John's South,null,47.506,Thu Feb 20 2020 12:14:19 GMT-0800 (hora estándar del Pacífico),-52.7603,1,Thu Feb 20 2020 12:14:19 GMT-0800 (hora estándar del Pacífico)
HxMR0NUH0p,A1B,St. John's Northwest Newfoundland & Labrador Provincial Government,null,47.5698,Thu Feb 20 2020 12:14:19 GMT-0800 (hora estándar del Pacífico),-52.7796,1,Thu Feb 20 2020 12:14:19 GMT-0800 (hora estándar del Pacífico)
vKJqWj1BRZ,A0M,Southwestern Newfoundland (Channel-Port aux Basques),null,47.8037,Thu Feb 20 2020 12:14:19 GMT-0800 (hora estándar del Pacífico),-58.3869,6,Thu Feb 20 2020 12:14:19 GMT-0800 (hora estándar del Pacífico)
kcIDYZsSO5,A0H,Central Newfoundland (Bishops Falls),null,48.4311,Thu Feb 20 2020 12:14:19 GMT-0800 (hora estándar del Pacífico),-56.1758,6,Thu Feb 20 2020 12:14:19 GMT-0800 (hora estándar del Pacífico)
Fp7HeaTHzz,A0K,Northwest Newfoundland/Eastern Labrador (Mary's Harbour),null,52.7359,Thu Feb 20 2020 12:14:19 GMT-0800 (hora estándar del Pacífico),-57.9825,5,Thu Feb 20 2020 12:14:19 GMT-0800 (hora estándar del Pacífico)
TCAHYsiQNw,A1K,Torbay,null,47.6666,Thu Feb 20 2020 12:14:19 GMT-0800 (hora estándar del Pacífico),-52.7313,4,Thu Feb 20 2020 12:14:19 GMT-0800 (hora estándar del Pacífico)
gg95tI558p,A1C,St. John's North Central,null,47.5124,Thu Feb 20 2020 12:14:19 GMT-0800 (hora estándar del Pacífico),-52.6729,1,Thu Feb 20 2020 12:14:19 GMT-0800 (hora estándar del Pacífico)
sQx04FUayS,A0L,Western Newfoundland (Lark Harbour),null,48.9445,Thu Feb 20 2020 12:14:19 GMT-0800 (hora estándar del Pacífico),-58.0645,6,Thu Feb 20 2020 12:14:19 GMT-0800 (hora estándar del Pacífico)
83VtIAePcK,A0N,Port au Port Peninsula region (St. George's),null,48.0868,Thu Feb 20 2020 12:14:19 GMT-0800 (hora estándar del Pacífico),-57.8231,6,Thu Feb 20 2020 12:14:19 GMT-0800 (hora estándar del Pacífico)
21g61zF93q,A1H,St. John's Southwest,null,47.483,Thu Feb 20 2020 12:14:19 GMT-0800 (hora estándar del Pacífico),-52.8415,1,Thu Feb 20 2020 12:14:19 GMT-0800 (hora estándar del Pacífico)
jbDBA2GGPD,A0R,North/Western Labrador (Churchill Falls),null,53.54,Thu Feb 20 2020 12:14:19 GMT-0800 (hora estándar del Pacífico),-65.112,6,Thu Feb 20 2020 12:14:19 GMT-0800 (hora estándar del Pacífico)
QB8tKrObwY,A2N,Stephenville,null,48.55,Thu Feb 20 2020 12:14:19 GMT-0800 (hora estándar del Pacífico),-58.5818,4,Thu Feb 20 2020 12:14:19 GMT-0800 (hora estándar del Pacífico)
LX6qYBtrcx,A1X,Conception Bay,null,47.4999,Thu Feb 20 2020 12:14:19 GMT-0800 (hora estándar del Pacífico),-52.9981,4,Thu Feb 20 2020 12:14:19 GMT-0800 (hora estándar del Pacífico)
CTi5PGKA0V,A1A,St. John's North,null,47.5986,Thu Feb 20 2020 12:14:19 GMT-0800 (hora estándar del Pacífico),-52.6926,5,Thu Feb 20 2020 12:14:19 GMT-0800 (hora estándar del Pacífico)
k9QsP3cRQi,B0E,West Cape Breton Island (Baddeck),null,46.1133,Thu Feb 20 2020 12:14:19 GMT-0800 (hora estándar del Pacífico),-61.0251,6,Thu Feb 20 2020 12:14:19 GMT-0800 (hora estándar del Pacífico)
AvB7AdC1Mq,A2A,Grand Falls,null,48.9332,Thu Feb 20 2020 12:14:19 GMT-0800 (hora estándar del Pacífico),-55.6649,4,Thu Feb 20 2020 12:14:19 GMT-0800 (hora estándar del Pacífico)
1qSrXFPGRo,A1W,Manuels,null,47.5096,Thu Feb 20 2020 12:14:19 GMT-0800 (hora estándar del Pacífico),-52.9447,1,Thu Feb 20 2020 12:14:19 GMT-0800 (hora estándar del Pacífico)
5mHCXNO5Yq,A1Y,Carbonear,null,47.7113,Thu Feb 20 2020 12:14:19 GMT-0800 (hora estándar del Pacífico),-53.2953,4,Thu Feb 20 2020 12:14:19 GMT-0800 (hora estándar del Pacífico)
OPZf081Anv,B1C,Louisbourg,null,45.9485,Thu Feb 20 2020 12:14:19 GMT-0800 (hora estándar del Pacífico),-59.9737,4,Thu Feb 20 2020 12:14:19 GMT-0800 (hora estándar del Pacífico)
fordkyllSS,A5A,Clarenville,null,48.1666,Thu Feb 20 2020 12:14:19 GMT-0800 (hora estándar del Pacífico),-53.9648,4,Thu Feb 20 2020 12:14:19 GMT-0800 (hora estándar del Pacífico)
mxqNFY2Bjp,A1L,Paradise,null,47.5291,Thu Feb 20 2020 12:14:19 GMT-0800 (hora estándar del Pacífico),-52.8814,4,Thu Feb 20 2020 12:14:19 GMT-0800 (hora estándar del Pacífico)
eTpXGc4Xq7,A1S,Goulds,null,47.4212,Thu Feb 20 2020 12:14:19 GMT-0800 (hora estándar del Pacífico),-52.8077,1,Thu Feb 20 2020 12:14:19 GMT-0800 (hora estándar del Pacífico)
fpT2WLvAim,A2H,Corner Brook,null,48.9156,Thu Feb 20 2020 12:14:19 GMT-0800 (hora estándar del Pacífico),-57.797,4,Thu Feb 20 2020 12:14:19 GMT-0800 (hora estándar del Pacífico)
6WJxpnWFpo,B0M,Cobequid Bay north shore (Springhill),null,45.5354,Thu Feb 20 2020 12:14:19 GMT-0800 (hora estándar del Pacífico),-64.0393,6,Thu Feb 20 2020 12:14:19 GMT-0800 (hora estándar del Pacífico)
0es8aLRnXD,B0K,Southern Northumberland Strait (Pictou),null,45.6138,Thu Feb 20 2020 12:14:19 GMT-0800 (hora estándar del Pacífico),-62.9506,6,Thu Feb 20 2020 12:14:19 GMT-0800 (hora estándar del Pacífico)
n8J41aFfiM,A2V,Labrador City,null,52.9517,Thu Feb 20 2020 12:14:19 GMT-0800 (hora estándar del Pacífico),-66.9328,1,Thu Feb 20 2020 12:14:19 GMT-0800 (hora estándar del Pacífico)
XSrEvHN1BX,B0T,Queens County (Shelburne),null,44.0802,Thu Feb 20 2020 12:14:19 GMT-0800 (hora estándar del Pacífico),-65.1175,6,Thu Feb 20 2020 12:14:19 GMT-0800 (hora estándar del Pacífico)
rf4quzJAgB,A1V,Gander,null,48.9682,Thu Feb 20 2020 12:14:19 GMT-0800 (hora estándar del Pacífico),-54.5906,4,Thu Feb 20 2020 12:14:19 GMT-0800 (hora estándar del Pacífico)
